asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,rr_ratio,power_setup,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
DOT,2024-12-02 21:00:00+00:00,9.896,1.0,10.765687511695997,9.647660451762498,3060.7123654743605,2.0,0.8755356073379517,3.502,False,2024-12-08 01:00:00+00:00,2024-12-03 13:00:00+00:00,9.647660451762498,sl,-80.78732604751379,3
FIL,2024-12-04 03:00:00+00:00,7.738,-1.0,7.150182849961046,7.905851375952561,5663.097567094882,3.0,0.9688215255737305,3.502,True,2024-12-09 07:00:00+00:00,2024-12-04 06:00:00+00:00,7.905851375952561,sl,-130.20497317871636,3
ATOM,2024-12-04 08:00:00+00:00,10.116,-1.0,9.610395038777682,10.260375659036118,2955.2162158612455,2.0,0.918460488319397,3.502,False,2024-12-09 12:00:00+00:00,2024-12-04 10:00:00+00:00,10.260375659036118,sl,-46.018658182160834,3
DOT,2024-12-04 10:00:00+00:00,10.912,-1.0,10.278966146111896,11.092763020256603,2932.206886770165,2.0,0.9073941707611084,3.502,False,2024-12-09 14:00:00+00:00,2024-12-04 12:00:00+00:00,11.092763020256603,sl,-52.38541851931371,3
HBAR,2024-12-06 22:00:00+00:00,0.36638,-1.0,0.3272469981232808,0.37755444125222637,5448.776582832203,3.0,0.9762865900993347,3.502,True,2024-12-12 02:00:00+00:00,2024-12-07 08:00:00+00:00,0.3272469981232808,tp,576.5343672617996,3
FIL,2024-12-09 03:00:00+00:00,7.514,-1.0,7.1781044856920255,7.609915071972892,5989.277552140139,3.0,0.954754114151001,3.502,True,2024-12-14 07:00:00+00:00,2024-12-09 08:00:00+00:00,7.1781044856920255,tp,261.7471429574845,3
ICP,2024-12-09 08:00:00+00:00,13.512,-1.0,12.510090423130476,13.79809560140675,4675.999123997086,3.0,0.9849778413772583,3.502,True,2024-12-14 12:00:00+00:00,2024-12-09 20:00:00+00:00,12.510090423130476,tp,342.0475283897822,3
ICP,2024-12-09 20:00:00+00:00,12.206,-1.0,10.82742657950196,12.599652082908586,4916.501292396151,3.0,0.996313750743866,3.502,True,2024-12-15 00:00:00+00:00,2024-12-09 21:00:00+00:00,10.82742657950196,tp,550.3643444835823,3
HBAR,2024-12-09 21:00:00+00:00,0.27302,-1.0,0.23987282844235877,0.28248518548245305,7071.30162948156,3.0,0.9863736629486084,3.502,True,2024-12-15 01:00:00+00:00,2024-12-10 00:00:00+00:00,0.28248518548245305,sl,-254.34389541997268,3
ATOM,2024-12-10 17:00:00+00:00,7.289,-1.0,6.657140605952132,7.469427652872082,3644.1889213468457,2.0,0.8843323588371277,3.502,False,2024-12-15 21:00:00+00:00,2024-12-10 19:00:00+00:00,7.469427652872082,sl,-94.94357177432622,3
APT,2024-12-12 01:00:00+00:00,13.73,-1.0,13.005749765186769,13.936809887121036,3596.7171354596826,2.0,0.8798370957374573,3.502,False,2024-12-17 05:00:00+00:00,2024-12-12 07:00:00+00:00,13.936809887121036,sl,-58.85174573499874,3
FIL,2024-12-14 18:00:00+00:00,6.298,-1.0,6.0478400540293755,6.369433252902888,5350.936893888274,3.0,0.9452508687973022,3.502,False,2024-12-19 22:00:00+00:00,2024-12-14 22:00:00+00:00,6.369433252902888,sl,-67.64768007836376,3
FIL,2024-12-16 00:00:00+00:00,6.894,-1.0,6.581985169110192,6.9830959351543065,5300.2011338295015,3.0,0.935360848903656,3.502,False,2024-12-21 04:00:00+00:00,2024-12-16 09:00:00+00:00,6.581985169110192,tp,234.58105219570064,3
POL,2024-12-17 22:00:00+00:00,0.5647,-1.0,0.53913592414416,0.5719998300697317,6845.171153720347,3.0,0.9861342310905457,3.502,True,2024-12-23 02:00:00+00:00,2024-12-18 19:00:00+00:00,0.53913592414416,tp,303.0370222585598,3
POL,2024-12-18 19:00:00+00:00,0.5351,-1.0,0.5098099647735488,0.5423215776800102,5703.414689670197,3.0,0.9499142169952393,3.502,False,2024-12-23 23:00:00+00:00,2024-12-18 20:00:00+00:00,0.5098099647735488,tp,263.85285220029186,3
APT,2024-12-18 20:00:00+00:00,12.07,-1.0,11.318345702247889,12.284635126093184,7376.6304110255205,3.0,0.9975770115852356,3.502,True,2024-12-24 00:00:00+00:00,2024-12-19 02:00:00+00:00,11.318345702247889,tp,452.0000018488133,3
OP,2024-12-18 20:00:00+00:00,2.156,-1.0,1.914844246137865,2.2248621029548965,7376.6304110255205,3.0,0.9953514337539673,3.502,True,2024-12-24 00:00:00+00:00,2024-12-19 16:00:00+00:00,1.914844246137865,tp,817.7239575913916,3
TRX,2024-12-19 16:00:00+00:00,0.2488,-1.0,0.22658313468883737,0.25514403302384797,8566.996623000712,3.0,0.9938355088233948,3.502,True,2024-12-24 20:00:00+00:00,2024-12-20 08:00:00+00:00,0.22658313468883737,tp,756.432240090793,3
FIL,2024-12-19 17:00:00+00:00,5.235,-1.0,4.917700099829123,5.325605088384649,8566.996623000712,3.0,0.9952290058135986,3.502,True,2024-12-24 21:00:00+00:00,2024-12-20 08:00:00+00:00,4.917700099829123,tp,510.68938795051815,3
SUI,2024-12-19 16:00:00+00:00,4.047,-1.0,3.4634500540472413,4.2136328744554685,8566.996623000712,3.0,0.9752458930015564,3.502,True,2024-12-24 20:00:00+00:00,2024-12-20 12:00:00+00:00,4.2136328744554685,sl,-363.87820575096913,3
TRX,2024-12-20 08:00:00+00:00,0.2247,-1.0,0.2002320866617152,0.23168682051084583,9754.923149289441,3.0,0.982709527015686,3.502,True,2024-12-25 12:00:00+00:00,2024-12-20 12:00:00+00:00,0.23168682051084583,sl,-316.000924531905,3
POL,2024-12-20 08:00:00+00:00,0.4465,-1.0,0.40774282527215683,0.4575671236891798,9754.923149289441,3.0,0.9884220957756042,3.502,True,2024-12-25 12:00:00+00:00,2024-12-20 15:00:00+00:00,0.4575671236891798,sl,-254.47074179985322,3
APT,2024-12-21 13:00:00+00:00,9.81,-1.0,8.770603041389661,10.10680013530073,8878.970144211886,3.0,0.9629173874855042,3.502,True,2024-12-26 17:00:00+00:00,2024-12-26 17:00:00+00:00,8.94,time,778.5526328592896,3
ICP,2024-12-27 16:00:00+00:00,10.08,-1.0,9.273598183806095,10.310268297564678,5765.317942510481,3.0,0.9371596574783325,3.502,False,2025-01-01 20:00:00+00:00,2024-12-27 17:00:00+00:00,10.310268297564678,sl,-139.19828113686853,3
FIL,2024-12-30 13:00:00+00:00,4.859,-1.0,4.635656887048136,4.922775697623001,5055.127919440883,2.0,0.8940615653991699,3.502,False,2025-01-04 17:00:00+00:00,2024-12-30 17:00:00+00:00,4.922775697623001,sl,-72.92159624708444,3
APT,2025-01-01 08:00:00+00:00,8.53,-1.0,8.318597228757218,8.590366129213708,5018.66712131734,2.0,0.8808997869491577,3.502,False,2025-01-06 12:00:00+00:00,2025-01-01 12:00:00+00:00,8.590366129213708,sl,-42.04097393133882,3
ICP,2025-01-01 18:00:00+00:00,10.426,-1.0,9.850849745602467,10.590234339834579,7027.940579557038,3.0,0.9513841271400452,3.502,True,2025-01-06 22:00:00+00:00,2025-01-01 20:00:00+00:00,10.590234339834579,sl,-119.84313087544568,3
DOT,2025-01-01 20:00:00+00:00,7.104,-1.0,6.824870044636846,7.183705648387729,9258.234504213653,3.0,0.9734604954719543,3.502,True,2025-01-07 00:00:00+00:00,2025-01-02 00:00:00+00:00,7.183705648387729,sl,-115.91149090333724,3
APT,2025-01-02 09:00:00+00:00,9.36,-1.0,9.074214772208833,9.44160606356668,9149.567481491773,3.0,0.975660502910614,3.502,True,2025-01-07 13:00:00+00:00,2025-01-03 11:00:00+00:00,9.44160606356668,sl,-91.66582506592262,3
TAO,2025-01-02 00:00:00+00:00,542.3,-1.0,478.1777870803504,560.6101184900319,5489.740488895064,3.0,0.9288223385810852,3.502,False,2025-01-07 04:00:00+00:00,2025-01-03 12:00:00+00:00,560.6101184900319,sl,-192.49126125476835,3
FIL,2025-01-03 12:00:00+00:00,5.477,-1.0,5.274014190945589,5.534962662957978,7106.5361704529005,3.0,0.9314175248146057,3.502,False,2025-01-08 16:00:00+00:00,2025-01-03 14:00:00+00:00,5.534962662957978,sl,-84.44641391891136,3
APT,2025-01-03 14:00:00+00:00,9.64,-1.0,9.348342473007644,9.723282900489282,8804.001700017147,3.0,0.971957802772522,3.502,True,2025-01-08 18:00:00+00:00,2025-01-03 15:00:00+00:00,9.723282900489282,sl,-87.50565838118376,3
SUI,2025-01-03 16:00:00+00:00,4.8451,-1.0,4.500239442244879,4.943575043008066,4651.714744151886,2.0,0.9014119505882263,3.502,False,2025-01-08 20:00:00+00:00,2025-01-03 20:00:00+00:00,4.943575043008066,sl,-100.59178129049252,3
POL,2025-01-03 15:00:00+00:00,0.52,-1.0,0.5007584329507728,0.5254944356497292,4651.714744151886,2.0,0.9129566550254822,3.502,False,2025-01-08 19:00:00+00:00,2025-01-04 07:00:00+00:00,0.5254944356497292,sl,-55.19828171093394,3
SUI,2025-01-03 20:00:00+00:00,4.9843,-1.0,4.6145408936318395,5.089884831559902,8627.660350324952,3.0,0.9565125107765198,3.502,True,2025-01-09 00:00:00+00:00,2025-01-04 08:00:00+00:00,5.089884831559902,sl,-193.97985004403196,3
ATOM,2025-01-06 03:00:00+00:00,7.51,-1.0,7.255142214668425,7.58277472244097,8394.055851804671,3.0,0.9617372751235962,3.502,True,2025-01-11 07:00:00+00:00,2025-01-07 05:00:00+00:00,7.58277472244097,sl,-92.25382850203123,3
HBAR,2025-01-07 06:00:00+00:00,0.32409,-1.0,0.309000148486013,0.3283989119454488,8307.567887584015,3.0,0.9722631573677063,3.502,True,2025-01-12 10:00:00+00:00,2025-01-07 15:00:00+00:00,0.309000148486013,tp,378.4984608884026,3
SUI,2025-01-04 08:00:00+00:00,5.1712,-1.0,4.747631058618283,5.2921502472273545,6715.244681443735,3.0,0.9210972785949707,3.502,False,2025-01-09 12:00:00+00:00,2025-01-08 00:00:00+00:00,4.747631058618283,tp,543.3251871019581,3
ICP,2025-01-07 15:00:00+00:00,11.522,-1.0,10.712348747340572,11.753196175190862,6496.807646000169,3.0,0.9872341752052307,3.502,True,2025-01-12 19:00:00+00:00,2025-01-08 06:00:00+00:00,10.712348747340572,tp,450.03404193492224,3
HBAR,2025-01-08 06:00:00+00:00,0.27601,-1.0,0.2583050179084171,0.281065663321648,9593.684471888966,3.0,0.9897204041481018,3.502,True,2025-01-13 10:00:00+00:00,2025-01-08 08:00:00+00:00,0.281065663321648,sl,-188.1988964544951,3
APT,2025-01-08 16:00:00+00:00,8.88,-1.0,8.371067402563677,9.025325866625593,9417.24800646288,3.0,0.9754832983016968,3.502,True,2025-01-13 20:00:00+00:00,2025-01-08 22:00:00+00:00,9.025325866625593,sl,-166.36063499481497,3
ICP,2025-01-09 13:00:00+00:00,10.099,-1.0,9.412556546658312,10.295014148531381,3704.513964462096,2.0,0.9091960191726685,3.502,False,2025-01-14 17:00:00+00:00,2025-01-09 15:00:00+00:00,10.295014148531381,sl,-76.71775452538681,3
TRX,2025-01-08 04:00:00+00:00,0.2492,-1.0,0.23784688821103586,0.25244188471703244,9171.77755757498,3.0,0.9743638038635254,3.502,True,2025-01-13 08:00:00+00:00,2025-01-09 20:00:00+00:00,0.23784688821103586,tp,408.67820604860987,3
DOT,2025-01-13 02:00:00+00:00,6.508,-1.0,6.273695261872584,6.57490579321186,5105.332178377739,2.0,0.9190243482589722,3.502,False,2025-01-18 06:00:00+00:00,2025-01-13 09:00:00+00:00,6.273695261872584,tp,178.6997568056828,3
TAO,2025-01-09 20:00:00+00:00,432.4,-1.0,351.81397565503494,455.4113651293646,7179.373375843696,3.0,0.9695793986320496,3.502,True,2025-01-15 00:00:00+00:00,2025-01-15 00:00:00+00:00,416.9,time,250.1755926870085,3
HBAR,2025-01-15 01:00:00+00:00,0.2962,-1.0,0.2822767785939824,0.30017578034349174,5319.769853124085,2.0,0.8877226710319519,3.502,False,2025-01-20 05:00:00+00:00,2025-01-15 02:00:00+00:00,0.30017578034349174,sl,-78.32095541389104,3
HBAR,2025-01-15 06:00:00+00:00,0.30808,-1.0,0.29444843612097477,0.31197249744300243,7920.91406312571,3.0,0.9257468581199646,3.502,False,2025-01-20 10:00:00+00:00,2025-01-15 07:00:00+00:00,0.31197249744300243,sl,-110.37553720753289,3
HBAR,2025-01-15 07:00:00+00:00,0.31216,-1.0,0.29810758801155623,0.316172670755789,9797.665512775076,3.0,0.9778386354446411,3.502,True,2025-01-20 11:00:00+00:00,2025-01-15 10:00:00+00:00,0.29810758801155623,tp,431.26086956693547,3
DOT,2025-01-15 13:00:00+00:00,6.911,-1.0,6.632653017863671,6.990482070131382,8161.578062395261,3.0,0.9351930618286133,3.502,False,2025-01-20 17:00:00+00:00,2025-01-15 15:00:00+00:00,6.990482070131382,sl,-104.47477727159999,3
HBAR,2025-01-15 15:00:00+00:00,0.31789,1.0,0.33884236354984004,0.3119070458601525,10104.027474301953,3.0,0.9896641373634338,3.502,True,2025-01-20 19:00:00+00:00,2025-01-15 17:00:00+00:00,0.3119070458601525,sl,-203.3014347367184,3
UNI,2025-01-15 16:00:00+00:00,14.588,1.0,15.910246036800912,14.21043221959389,5388.814652961041,2.0,0.8863430619239807,3.502,False,2025-01-20 20:00:00+00:00,2025-01-16 20:00:00+00:00,14.21043221959389,sl,-146.47919002899843,3
ICP,2025-01-15 23:00:00+00:00,11.034,-1.0,10.330497005214319,11.23488550606885,5948.059427541767,3.0,0.9464668035507202,3.502,False,2025-01-21 03:00:00+00:00,2025-01-17 04:00:00+00:00,11.23488550606885,sl,-116.02311784211149,3
POL,2025-01-17 06:00:00+00:00,0.4943,-1.0,0.4785426638101446,0.49879951240898474,5155.912781657127,2.0,0.8789969682693481,3.502,False,2025-01-22 10:00:00+00:00,2025-01-17 07:00:00+00:00,0.49879951240898474,sl,-53.635912472333025,3
POL,2025-01-17 08:00:00+00:00,0.5084,-1.0,0.4920358595593551,0.5130727855576537,5129.094825420961,2.0,0.8709347248077393,3.502,False,2025-01-22 12:00:00+00:00,2025-01-17 10:00:00+00:00,0.5130727855576537,sl,-53.810152588671684,3
POL,2025-01-17 10:00:00+00:00,0.5158,-1.0,0.4992792649139901,0.5205175012089232,7653.284623689937,3.0,0.9327301979064941,3.502,False,2025-01-22 14:00:00+00:00,2025-01-18 03:00:00+00:00,0.4992792649139901,tp,237.47639316966922,3
FIL,2025-01-18 05:00:00+00:00,5.359,-1.0,5.09494227925323,5.434401766953048,7831.391918567188,3.0,0.9462583661079407,3.502,False,2025-01-23 09:00:00+00:00,2025-01-18 06:00:00+00:00,5.434401766953048,sl,-120.3694246017669,3
DOT,2025-01-18 16:00:00+00:00,6.868,-1.0,6.448717837035152,6.987726156273855,9676.39356264483,3.0,0.9651705622673035,3.502,True,2025-01-23 20:00:00+00:00,2025-01-18 23:00:00+00:00,6.987726156273855,sl,-181.262684934952,3
POL,2025-01-19 08:00:00+00:00,0.4555,-1.0,0.43555375704663024,0.46119565608044155,9506.45979551831,3.0,0.99639493227005,3.502,True,2025-01-24 12:00:00+00:00,2025-01-19 13:00:00+00:00,0.46119565608044155,sl,-131.228925808415,3
DOT,2025-01-19 22:00:00+00:00,6.355,-1.0,5.8767991017165615,6.491550420063971,7506.746142058337,3.0,0.9221624135971069,3.502,False,2025-01-25 02:00:00+00:00,2025-01-20 06:00:00+00:00,6.491550420063971,sl,-171.05685637518073,3
FIL,2025-01-26 23:00:00+00:00,4.862,-1.0,4.715975493197116,4.9036973448087275,9223.06687472119,3.0,0.9989023208618164,3.502,True,2025-02-01 03:00:00+00:00,2025-01-27 01:00:00+00:00,4.715975493197116,tp,267.78100379397006,3
UNI,2025-01-26 20:00:00+00:00,11.432,-1.0,10.666447927471744,11.650603640143345,4918.968999851301,2.0,0.8725876212120056,3.502,False,2025-02-01 00:00:00+00:00,2025-01-27 04:00:00+00:00,10.666447927471744,tp,324.48331516201097,3
ATOM,2025-01-27 01:00:00+00:00,5.953,-1.0,5.728678170514605,6.0170551704434345,7579.28925262243,3.0,0.9362941980361938,3.502,False,2025-02-01 05:00:00+00:00,2025-01-27 06:00:00+00:00,5.728678170514605,tp,278.0246132078615,3
ATOM,2025-01-27 06:00:00+00:00,5.73,-1.0,5.438929702927764,5.813115216797022,10038.962748624794,3.0,0.9846722483634949,3.502,True,2025-02-01 10:00:00+00:00,2025-01-27 14:00:00+00:00,5.813115216797022,sl,-158.6685512711481,3
NEAR,2025-01-27 04:00:00+00:00,4.51,-1.0,4.1496365723537405,4.612901892483737,9778.314673742423,3.0,0.9866061806678772,3.502,True,2025-02-01 08:00:00+00:00,2025-01-27 20:00:00+00:00,4.612901892483737,sl,-235.81759294051903,3
ARB,2025-01-28 20:00:00+00:00,0.5925,-1.0,0.5240094169834731,0.6120575079739596,7735.3055907410835,3.0,0.9224371314048767,3.502,False,2025-02-03 00:00:00+00:00,2025-01-29 04:00:00+00:00,0.6120575079739596,sl,-265.38636270582515,3
DOT,2025-01-30 14:00:00+00:00,6.186,-1.0,5.9978906822552664,6.239714676087383,5024.177212474477,2.0,0.8903906345367432,3.502,False,2025-02-04 18:00:00+00:00,2025-01-31 11:00:00+00:00,6.239714676087383,sl,-50.157691542346186,3
APT,2025-01-31 15:00:00+00:00,8.4,-1.0,7.998726221252129,8.514583856377872,9373.309437568694,3.0,0.9533548951148987,3.502,True,2025-02-05 19:00:00+00:00,2025-01-31 18:00:00+00:00,7.998726221252129,tp,438.3961307274639,3
POL,2025-02-01 09:00:00+00:00,0.3991,-1.0,0.3867681716775045,0.4026213575374663,7827.4446481005525,3.0,0.9411242008209229,3.502,False,2025-02-06 13:00:00+00:00,2025-02-01 19:00:00+00:00,0.3867681716775045,tp,234.0335014912439,3
POL,2025-02-01 19:00:00+00:00,0.3865,-1.0,0.37375711073342127,0.3901387361220485,10003.712217773733,3.0,0.9769577980041504,3.502,True,2025-02-06 23:00:00+00:00,2025-02-01 23:00:00+00:00,0.37375711073342127,tp,319.81827237682256,3
DOT,2025-02-01 23:00:00+00:00,5.905,-1.0,5.633308290291685,5.982581654952432,10303.541848127003,3.0,0.9961144924163818,3.502,True,2025-02-07 03:00:00+00:00,2025-02-02 00:00:00+00:00,5.982581654952432,sl,-148.76561684106377,3
ARB,2025-02-01 20:00:00+00:00,0.5781,-1.0,0.5236246377436427,0.5936554571853471,10003.712217773733,3.0,0.9681908488273621,3.502,True,2025-02-07 00:00:00+00:00,2025-02-02 16:00:00+00:00,0.5236246377436427,tp,932.6633816614367,3
ATOM,2025-02-02 02:00:00+00:00,5.742,-1.0,5.486946471361719,5.8148306170050565,10164.074082338506,3.0,0.9865739941596985,3.502,True,2025-02-07 06:00:00+00:00,2025-02-02 16:00:00+00:00,5.486946471361719,tp,441.313278763592,3
APT,2025-02-02 16:00:00+00:00,6.72,-1.0,6.344172851123945,6.827317563046591,11452.177201486968,3.0,0.9964267611503601,3.502,True,2025-02-07 20:00:00+00:00,2025-02-02 18:00:00+00:00,6.344172851123945,tp,629.0298326286027,3
FIL,2025-02-02 18:00:00+00:00,3.724,-1.0,3.435865852528358,3.8062767983357206,12041.892669576284,3.0,0.9828029274940491,3.502,True,2025-02-07 22:00:00+00:00,2025-02-02 22:00:00+00:00,3.435865852528358,tp,919.6660767969602,3
TRX,2025-02-02 16:00:00+00:00,0.2302,-1.0,0.21827923262158763,0.23360397895288407,11452.177201486968,3.0,0.9986516833305359,3.502,True,2025-02-07 20:00:00+00:00,2025-02-03 00:00:00+00:00,0.21827923262158763,tp,581.591873168989,3
TAO,2025-02-02 16:00:00+00:00,368.4,-1.0,284.61869646393757,392.32377812844555,8589.132901115227,3.0,0.9689974188804626,3.502,True,2025-02-07 20:00:00+00:00,2025-02-03 00:00:00+00:00,284.61869646393757,tp,1944.7462381627154,3
FIL,2025-02-02 22:00:00+00:00,3.538,-1.0,3.132028381891178,3.653925325915954,10323.263693258748,3.0,0.939689040184021,3.502,False,2025-02-08 02:00:00+00:00,2025-02-03 01:00:00+00:00,3.132028381891178,tp,1174.230740183595,3
APT,2025-02-03 01:00:00+00:00,5.22,1.0,6.034292155898119,4.987478613399051,16373.362914869027,3.0,0.9648038744926453,3.502,True,2025-02-08 05:00:00+00:00,2025-02-03 15:00:00+00:00,6.034292155898119,tp,2537.7839143362835,3
LTC,2025-02-03 00:00:00+00:00,93.34,1.0,111.88863574348697,88.043431107138,8145.344851171684,2.0,0.8979471325874329,3.502,False,2025-02-08 04:00:00+00:00,2025-02-07 00:00:00+00:00,104.06,time,927.3388720393409,3
POL,2025-02-06 15:00:00+00:00,0.2992,-1.0,0.2859873267973262,0.3029728830758568,18752.535334559296,3.0,0.9755426049232483,3.502,True,2025-02-11 19:00:00+00:00,2025-02-07 00:00:00+00:00,0.2974,time,94.06351948565187,3
HBAR,2025-02-12 13:00:00+00:00,0.2193,-1.0,0.20890211554776247,0.22226911924428902,3750.0,3.0,0.9279366731643677,3.502,False,2025-02-17 17:00:00+00:00,2025-02-12 16:00:00+00:00,0.22226911924428902,sl,-55.6465329050791,4
POL,2025-02-16 11:00:00+00:00,0.3316,-1.0,0.32328090946498317,0.3339755189736876,4635.331375401489,3.0,0.9891253709793091,3.502,True,2025-02-21 15:00:00+00:00,2025-02-16 14:00:00+00:00,0.32328090946498317,tp,111.65460038506025,4
ICP,2025-02-17 14:00:00+00:00,7.214,-1.0,6.912614767822762,7.300060649828572,3555.0056724468623,3.0,0.973097562789917,3.502,True,2025-02-22 18:00:00+00:00,2025-02-17 19:00:00+00:00,6.912614767822762,tp,144.9654004797289,4
HBAR,2025-02-17 16:00:00+00:00,0.21299,-1.0,0.2029542406651691,0.21585571430072853,4740.007563262483,3.0,0.9842861294746399,3.502,True,2025-02-22 20:00:00+00:00,2025-02-18 08:00:00+00:00,0.2029542406651691,tp,218.60181670163544,4
HBAR,2025-02-18 08:00:00+00:00,0.2016,-1.0,0.19283852959182698,0.20410184068852366,2709.7876423306725,2.0,0.8880948424339294,3.502,False,2025-02-23 12:00:00+00:00,2025-02-18 09:00:00+00:00,0.20410184068852366,sl,-37.15098276856894,4
POL,2025-02-18 05:00:00+00:00,0.3095,-1.0,0.29667881341073876,0.3131610939476832,4875.912626212228,3.0,0.9917431473731995,3.502,True,2025-02-23 09:00:00+00:00,2025-02-18 16:00:00+00:00,0.29667881341073876,tp,197.11111669075626,4
ATOM,2025-02-18 05:00:00+00:00,4.684,-1.0,4.468095132702975,4.745651704187703,3900.730100969782,3.0,0.9331345558166504,3.502,False,2025-02-23 09:00:00+00:00,2025-02-18 16:00:00+00:00,4.468095132702975,tp,175.8999989364754,4
APT,2025-02-18 15:00:00+00:00,5.44,-1.0,5.126810709269955,5.529431302538827,5046.0227830244785,3.0,0.9897282719612122,3.502,True,2025-02-23 19:00:00+00:00,2025-02-18 21:00:00+00:00,5.529431302538827,sl,-89.51431309706273,4
POL,2025-02-18 16:00:00+00:00,0.2918,-1.0,0.27749116427977105,0.29588589263474263,5395.720703925008,3.0,0.982882022857666,3.502,True,2025-02-23 20:00:00+00:00,2025-02-18 21:00:00+00:00,0.29588589263474263,sl,-82.56733439041264,4
ATOM,2025-02-18 16:00:00+00:00,4.466,-1.0,4.2540099988371,4.526533812905969,5395.720703925008,3.0,0.9781951308250427,3.502,True,2025-02-23 20:00:00+00:00,2025-02-18 21:00:00+00:00,4.526533812905969,sl,-80.15002750718898,4
APT,2025-02-19 10:00:00+00:00,6.41,-1.0,6.0517897487275105,6.512287052278783,5159.25350861751,3.0,0.9688645005226135,3.502,True,2025-02-24 14:00:00+00:00,2025-02-19 12:00:00+00:00,6.512287052278783,sl,-89.03539669933882,4
ICP,2025-02-18 05:00:00+00:00,6.814,-1.0,6.45168783409421,6.917458355319522,3656.934469659171,3.0,0.9893090724945068,3.502,True,2025-02-23 09:00:00+00:00,2025-02-20 00:00:00+00:00,6.917458355319522,sl,-60.27799862948948,4
ATOM,2025-02-20 04:00:00+00:00,4.846,-1.0,4.693711707382516,4.889485970859504,5019.272200496734,3.0,0.9847347736358643,3.502,True,2025-02-25 08:00:00+00:00,2025-02-20 17:00:00+00:00,4.889485970859504,sl,-51.56589675101332,4
HBAR,2025-02-20 04:00:00+00:00,0.22301,-1.0,0.21293509200382787,0.22588689321354588,4015.4177603973867,3.0,0.9368298649787903,3.502,False,2025-02-25 08:00:00+00:00,2025-02-21 13:00:00+00:00,0.22588689321354588,sl,-57.020088397869486,4
ICP,2025-02-21 09:00:00+00:00,7.357,-1.0,7.105710246666238,7.428755869758234,3728.1968792194943,3.0,0.9929825067520142,3.502,True,2025-02-26 13:00:00+00:00,2025-02-21 13:00:00+00:00,7.428755869758234,sl,-41.20930507963453,4
DOT,2025-02-21 12:00:00+00:00,5.212,-1.0,5.0833966474939745,5.2487227286050055,3976.7433378341266,3.0,0.9366856217384338,3.502,False,2025-02-26 16:00:00+00:00,2025-02-21 13:00:00+00:00,5.2487227286050055,sl,-33.189119049669316,4
DOT,2025-02-21 13:00:00+00:00,5.321,-1.0,5.172235086903227,5.363479868705943,4847.724316798434,3.0,0.9828552007675171,3.502,True,2025-02-26 17:00:00+00:00,2025-02-21 15:00:00+00:00,5.172235086903227,tp,130.68531208719125,4
